 day,CH4emit_d,watertable,swc1,swc2,swc3,stsurf,st1,st2
    443,         0.0209,        19.4849,         0.0953,         0.0940,         0.0944,         0.1279,         0.1704,         0.3329
    444,         0.0210,        15.5289,         0.0953,         0.0941,         0.0944,         0.3183,         0.2175,         0.3179
    445,         0.0210,        14.4593,         0.0953,         0.0942,         0.0945,         0.2300,         0.1817,         0.3000
    446,         0.0210,        11.6493,         0.0953,         0.0943,         0.0945,         0.2096,         0.1733,         0.2967
    447,         0.0199,         9.8500,         0.0953,         0.0943,         0.0945,         0.2212,         0.1671,         0.2808
    448,         0.0211,        13.7112,         0.0953,         0.0944,         0.0946,         0.5025,         0.2771,         0.3108
    449,         0.0213,        11.2644,         0.0953,         0.0944,         0.0946,         0.6629,         0.3342,         0.3171
    450,         0.0205,         8.0695,         0.0953,         0.0942,         0.0945,         0.1108,         0.1433,         0.2937
    451,         0.0150,         4.5477,         0.0953,         0.0941,         0.0944,        -0.1112,         0.0463,         0.2562
    452,         0.0209,         1.3174,         0.0953,         0.0940,         0.0944,         0.2979,         0.2150,         0.3088
    453,         0.0248,       -11.6275,         0.0953,         0.0941,         0.0944,         0.2608,         0.1842,         0.2800
    454,         0.0190,        -8.1206,         0.0953,         0.0942,         0.0945,        -0.1358,         0.0296,         0.2396
    455,         0.0207,        16.3837,         0.0953,         0.0943,         0.0945,        -0.0425,         0.0875,         0.2825
    456,         0.0210,        15.3815,         0.0953,         0.0944,         0.0946,         0.1333,         0.1567,         0.2992
    457,         0.0213,        11.8968,         0.0953,         0.0942,         0.0945,         0.7750,         0.3862,         0.3329
    458,         0.0215,        16.6124,         0.0953,         0.0942,         0.0945,         0.8563,         0.4117,         0.3200
    459,         0.0216,        19.8595,         0.0953,         0.0939,         0.0943,         0.9104,         0.4492,         0.3408
    460,         0.0164,        14.3802,         0.0953,         0.0937,         0.0942,         0.1325,         0.1592,         0.2996
    461,         0.0228,         9.6221,         0.0953,         0.0936,         0.0942,         0.3104,         0.2354,         0.3200
    462,         0.0271,         5.3247,         0.0953,         0.0936,         0.0941,         0.4988,         0.3075,         0.3246
    463,         0.0227,         2.3380,         0.0953,         0.0938,         0.0942,         0.5254,         0.3183,         0.3167
    464,         0.0536,        -7.8031,         0.0953,         0.0937,         0.0941,         0.4300,         0.2867,         0.3183
    465,         0.0266,       -25.4775,         0.0953,         0.0937,         0.0942,        -0.0987,         0.0696,         0.2758
    466,         0.0438,       -33.3942,         0.0953,         0.0937,         0.0942,        -0.0950,         0.0804,         0.2938
    467,         0.0253,       -39.5719,         0.0953,         0.0937,         0.0942,        -0.0550,         0.0946,         0.2946
    468,         0.0241,       -45.0736,         0.0952,         0.0935,         0.0941,         0.1050,         0.1879,         0.3433
    469,         0.0143,       -47.0986,         0.0953,         0.0937,         0.0941,         0.5408,         0.3638,         0.3608
    470,         0.0204,       -26.7208,         0.0953,         0.0937,         0.0941,         2.4292,         1.2058,         0.5175
    471,         0.0161,       -13.5637,         0.0953,         0.0940,         0.0943,         1.8650,         1.1929,         0.7983
    472,         0.0225,        21.7920,         0.0953,         0.0941,         0.0944,         0.5125,         0.5888,         0.7300
    473,         0.0218,        25.0431,         0.0953,         0.0940,         0.0943,         0.0362,         0.2767,         0.5229
    474,         0.0217,        34.0219,         0.0953,         0.0941,         0.0944,         0.0504,         0.2304,         0.4283
    475,         0.0217,        30.1413,         0.0953,         0.0940,         0.0943,         0.1792,         0.2825,         0.4454
    476,         0.0223,        23.7516,         0.0952,         0.0938,         0.0942,         0.8750,         0.6608,         0.6483
    477,         0.0228,        21.6456,         0.0953,         0.0940,         0.0943,         0.6696,         0.6804,         0.7954
    478,         0.0219,        30.7313,         0.0953,         0.0941,         0.0944,         0.1146,         0.3133,         0.5288
    479,         0.0223,        33.4503,         0.0953,         0.0941,         0.0944,         0.8983,         0.7308,         0.6558
    480,         0.0247,        27.0207,         0.0953,         0.0938,         0.0942,         2.8329,         1.9013,         1.2917
    481,         0.0291,        23.0107,         0.0953,         0.0939,         0.0943,         4.0792,         2.9425,         2.1842
    482,         0.0321,        18.1597,         0.0953,         0.0937,         0.0942,         4.1546,         3.1746,         2.5179
    483,         0.0332,        12.5982,         0.0952,         0.0934,         0.0940,         3.8242,         3.1508,         2.6950
    484,         0.0465,         6.7659,         0.0952,         0.0932,         0.0939,         5.0783,         3.8121,         2.9175
    485,         0.0522,         2.0711,         0.0953,         0.0934,         0.0939,         6.5950,         4.7983,         3.4929
    486,         0.0712,       -11.8422,         0.0953,         0.0936,         0.0940,         7.3117,         5.4771,         4.0900
    487,         0.0421,       -20.4304,         0.0953,         0.0938,         0.0942,         6.6087,         5.3425,         4.3937
    488,         0.0769,       -25.8405,         0.0953,         0.0938,         0.0942,         8.9929,         6.5050,         4.6775
    489,         0.0593,        -0.8980,         0.0953,         0.0938,         0.0942,         9.9992,         7.4662,         5.5308
    490,         0.0592,       -14.7460,         0.0953,         0.0939,         0.0942,         9.1429,         7.4438,         6.0821
    491,         0.0533,       -25.7290,         0.0953,         0.0939,         0.0942,         8.6488,         7.1887,         6.0600
    492,         0.0472,       -19.0354,         0.0953,         0.0940,         0.0943,         8.5138,         7.2150,         6.1358
    493,         0.0597,         1.4223,         0.0953,         0.0940,         0.0943,         8.7696,         7.3338,         6.1654
    494,         0.0616,         1.5300,         0.0953,         0.0940,         0.0943,         8.8900,         7.5096,         6.3546
    495,         0.0828,        -2.3026,         0.0953,         0.0938,         0.0942,         8.4354,         7.3608,         6.4267
    496,         0.1172,       -23.2081,         0.0953,         0.0935,         0.0941,         9.1646,         7.7400,         6.5579
    497,         0.0476,       -31.6068,         0.0953,         0.0936,         0.0941,         9.4550,         8.1337,         6.9488
    498,         0.0815,       -39.6251,         0.0953,         0.0933,         0.0939,         8.6767,         7.7638,         6.9454
    499,         0.0792,       -48.6033,         0.0952,         0.0931,         0.0938,         9.7246,         8.3067,         7.1054
    500,         0.0744,       -55.0993,         0.0948,         0.0931,         0.0938,        11.0008,         9.0575,         7.4725
    501,         0.0409,       -60.0971,         0.0921,         0.0930,         0.0937,        11.0342,         9.4208,         7.9946
    502,         0.0511,       -64.7432,         0.0897,         0.0931,         0.0937,         9.7150,         8.8592,         8.0629
    503,         0.0580,       -68.8565,         0.0869,         0.0930,         0.0937,        11.5188,         9.7129,         8.2279
    504,         0.0817,       -73.1379,         0.0845,         0.0930,         0.0937,        13.8787,        10.9887,         8.7487
    505,         0.0386,       -73.2098,         0.0859,         0.0932,         0.0938,        15.2096,        12.1113,         9.6237
    506,         0.0375,       -58.2957,         0.0953,         0.0934,         0.0939,        12.4475,        11.2712,        10.1429
    507,         0.0468,       -56.7630,         0.0939,         0.0933,         0.0939,        11.6750,        10.6567,         9.7708
    508,         0.0470,       -56.8381,         0.0944,         0.0933,         0.0939,        13.2525,        11.4425,         9.8908
    509,         0.0560,       -38.4858,         0.0953,         0.0935,         0.0940,        13.4783,        11.7458,        10.2258
    510,         0.0948,         9.4616,         0.0953,         0.0938,         0.0942,        12.7175,        11.5346,        10.4275
    511,         0.0953,        12.7030,         0.0953,         0.0936,         0.0941,        12.7133,        11.4804,        10.3654
    512,         0.0926,         8.1501,         0.0952,         0.0936,         0.0941,        11.6829,        11.0696,        10.3592
    513,         0.0930,        22.9489,         0.0953,         0.0938,         0.0942,        11.7800,        11.0712,        10.2937
    514,         0.0948,        40.8283,         0.0953,         0.0938,         0.0942,        12.8462,        11.6054,        10.4567
    515,         0.1105,        34.3228,         0.0953,         0.0938,         0.0942,        11.9575,        11.2746,        10.5425
    516,         0.1120,        28.9250,         0.0953,         0.0937,         0.0941,        10.9358,        10.6658,        10.2254
    517,         0.1433,        22.1450,         0.0953,         0.0935,         0.0940,        11.1012,        10.5850,         9.9725
    518,         0.1245,        15.7463,         0.0953,         0.0933,         0.0939,        11.4242,        10.6908,         9.9358
    519,         0.1416,         9.8961,         0.0953,         0.0932,         0.0938,        12.2417,        11.1083,        10.0717
    520,         0.1132,         5.0655,         0.0953,         0.0934,         0.0939,        12.3392,        11.2833,        10.2933
    521,         0.1644,        -1.8150,         0.0953,         0.0933,         0.0939,        14.3783,        12.3358,        10.6425
    522,         0.1371,       -22.3655,         0.0953,         0.0934,         0.0939,        14.4038,        12.6558,        11.1638
    523,         0.0922,       -22.6354,         0.0953,         0.0936,         0.0940,        14.7404,        13.0696,        11.6092
    524,         0.1395,       -29.8970,         0.0953,         0.0935,         0.0940,        15.6250,        13.5988,        11.9221
    525,         0.1159,       -35.6464,         0.0953,         0.0934,         0.0940,        16.9937,        14.5146,        12.4654
    526,         0.0996,       -43.6193,         0.0953,         0.0933,         0.0939,        17.0992,        14.8337,        12.9400
    527,         0.0978,       -40.9792,         0.0953,         0.0934,         0.0939,        17.5933,        15.3046,        13.3683
    528,         0.1154,       -15.4392,         0.0952,         0.0934,         0.0939,        16.3271,        14.9517,        13.6379
    529,         0.1069,       -30.6990,         0.0953,         0.0933,         0.0939,        14.8733,        14.2042,        13.4338
    530,         0.1162,       -41.3961,         0.0952,         0.0932,         0.0938,        14.4238,        13.8046,        13.0904
    531,         0.0824,       -22.4015,         0.0953,         0.0935,         0.0940,        14.2671,        13.6938,        12.9608
    532,         0.1464,       -19.1212,         0.0953,         0.0935,         0.0940,        15.1171,        13.9008,        12.7713
    533,         0.1055,       -26.4387,         0.0953,         0.0936,         0.0940,        15.2996,        14.1371,        12.9779
    534,         0.1243,       -28.5965,         0.0953,         0.0935,         0.0940,        15.2671,        14.1325,        13.0562
    535,         0.1273,       -35.1574,         0.0953,         0.0934,         0.0940,        16.3829,        14.7325,        13.2633
    536,         0.0963,       -16.1286,         0.0953,         0.0938,         0.0941,        14.9454,        14.2442,        13.4383
    537,         0.1389,        30.9234,         0.0953,         0.0939,         0.0942,        15.3975,        14.3983,        13.4204
    538,         0.1406,        28.8818,         0.0953,         0.0937,         0.0942,        15.4075,        14.4562,        13.5025
    539,         0.1937,        23.6671,         0.0953,         0.0935,         0.0940,        15.2967,        14.4100,        13.5233
    540,         0.1751,        19.8656,         0.0953,         0.0936,         0.0941,        15.0438,        14.3267,        13.5462
    541,         0.2102,        17.8527,         0.0953,         0.0934,         0.0940,        16.4917,        15.0217,        13.6838
    542,         0.1913,        11.7486,         0.0953,         0.0933,         0.0939,        15.5438,        14.6954,        13.8133
    543,         0.2069,         6.2277,         0.0952,         0.0931,         0.0938,        15.8025,        14.7750,        13.7817
    544,         0.2140,         1.3897,         0.0953,         0.0933,         0.0939,        16.9721,        15.3492,        13.9225
    545,         0.2068,       -20.9378,         0.0952,         0.0930,         0.0937,        17.3575,        15.7383,        14.2721
    546,         0.1360,       -38.3612,         0.0952,         0.0930,         0.0937,        16.7821,        15.5692,        14.4279
    547,         0.1190,       -46.8584,         0.0952,         0.0932,         0.0938,        16.3575,        15.4017,        14.4404
    548,         0.1239,       -51.9870,         0.0953,         0.0932,         0.0938,        17.1121,        15.6896,        14.4279
    549,         0.1130,       -43.1950,         0.0953,         0.0933,         0.0939,        18.5767,        16.5204,        14.7583
    550,         0.1824,         3.1428,         0.0953,         0.0934,         0.0939,        19.2354,        17.1129,        15.3029
    551,         0.1939,        -0.3110,         0.0953,         0.0935,         0.0940,        18.8400,        17.1713,        15.6617
    552,         0.2600,        -8.2492,         0.0953,         0.0933,         0.0939,        19.0725,        17.3550,        15.8329
    553,         0.1716,        -1.8726,         0.0953,         0.0936,         0.0940,        17.4746,        16.7421,        15.8904
    554,         0.2267,         4.0666,         0.0953,         0.0933,         0.0939,        17.0462,        16.3146,        15.5337
    555,         0.2541,       -10.4996,         0.0952,         0.0931,         0.0938,        17.8271,        16.6488,        15.4808
    556,         0.1763,       -32.6239,         0.0952,         0.0931,         0.0937,        16.9862,        16.2875,        15.4796
    557,         0.1647,       -42.4721,         0.0952,         0.0932,         0.0938,        17.0258,        16.2267,        15.3704
    558,         0.1407,       -49.0060,         0.0952,         0.0931,         0.0937,        17.7229,        16.5354,        15.3996
    559,         0.1225,       -54.2735,         0.0953,         0.0932,         0.0938,        17.7554,        16.6196,        15.5192
    560,         0.1359,       -34.2876,         0.0953,         0.0935,         0.0940,        18.3025,        16.9662,        15.7038
    561,         0.1687,       -21.3273,         0.0953,         0.0935,         0.0940,        18.5896,        17.1767,        15.8904
    562,         0.1907,       -32.1583,         0.0953,         0.0937,         0.0941,        18.0179,        17.0125,        16.0029
    563,         0.1924,       -26.3900,         0.0953,         0.0935,         0.0940,        19.4929,        17.6800,        16.1217
    564,         0.1948,       -33.9108,         0.0953,         0.0935,         0.0940,        19.6729,        18.0021,        16.4879
    565,         0.1644,       -41.6579,         0.0953,         0.0935,         0.0940,        18.7817,        17.6692,        16.5779
    566,         0.1754,       -47.9701,         0.0952,         0.0933,         0.0939,        18.1917,        17.3400,        16.4687
    567,         0.1665,       -53.0662,         0.0953,         0.0933,         0.0939,        19.3929,        17.8421,        16.4675
    568,         0.1385,       -57.6966,         0.0932,         0.0932,         0.0938,        19.1567,        17.9025,        16.6796
    569,         0.1375,       -62.0822,         0.0911,         0.0932,         0.0938,        19.0000,        17.7954,        16.6829
    570,         0.1237,       -65.1154,         0.0894,         0.0934,         0.0939,        18.8062,        17.7783,        16.7313
    571,         0.1330,       -68.4961,         0.0868,         0.0932,         0.0938,        18.0396,        17.3788,        16.6496
    572,         0.1039,       -38.3776,         0.0953,         0.0934,         0.0939,        18.7604,        17.7075,        16.6667
    573,         0.2023,         2.6695,         0.0953,         0.0934,         0.0939,        18.0446,        17.4096,        16.6721
    574,         0.2809,       -10.4496,         0.0953,         0.0934,         0.0939,        18.2712,        17.4262,        16.5533
    575,         0.2170,       -29.8167,         0.0953,         0.0934,         0.0939,        17.6579,        17.0933,        16.4404
    576,         0.1913,       -39.2183,         0.0953,         0.0933,         0.0939,        18.4792,        17.4163,        16.4071
    577,         0.1700,       -40.5828,         0.0953,         0.0934,         0.0939,        19.0954,        17.8046,        16.5933
    578,         0.1608,       -46.8056,         0.0953,         0.0934,         0.0939,        17.9196,        17.2854,        16.5921
    579,         0.1634,       -51.0868,         0.0953,         0.0935,         0.0940,        18.6267,        17.5700,        16.5667
    580,         0.1514,       -54.6978,         0.0948,         0.0934,         0.0939,        18.2767,        17.4708,        16.6304
    581,         0.1257,       -47.7944,         0.0953,         0.0935,         0.0940,        17.5642,        17.1000,        16.5375
    582,         0.1948,         1.2324,         0.0953,         0.0936,         0.0940,        18.2746,        17.4296,        16.5646
    583,         0.2648,       -13.5500,         0.0953,         0.0934,         0.0939,        16.7442,        16.7000,        16.4267
    584,         0.2239,       -33.0415,         0.0953,         0.0932,         0.0938,        17.0537,        16.6392,        16.1483
    585,         0.1605,       -42.9251,         0.0953,         0.0932,         0.0938,        16.5633,        16.4062,        16.0500
    586,         0.1423,       -46.0726,         0.0953,         0.0934,         0.0939,        17.1775,        16.5867,        15.9554
    587,         0.1458,       -35.2422,         0.0953,         0.0934,         0.0939,        16.7283,        16.4233,        15.9700
    588,         0.1803,       -40.1604,         0.0953,         0.0933,         0.0939,        15.2054,        15.6221,        15.7254
    589,         0.1543,       -47.1472,         0.0953,         0.0933,         0.0939,        15.3238,        15.4737,        15.4083
    590,         0.1466,       -51.3592,         0.0953,         0.0935,         0.0940,        15.8617,        15.6400,        15.2962
    591,         0.1445,       -54.2742,         0.0949,         0.0934,         0.0939,        16.5471,        15.9700,        15.3604
    592,         0.1459,       -58.1630,         0.0931,         0.0934,         0.0939,        14.9542,        15.2300,        15.2487
    593,         0.1391,       -57.0630,         0.0953,         0.0934,         0.0939,        15.3842,        15.2525,        15.0342
    594,         0.1099,       -44.2283,         0.0953,         0.0935,         0.0940,        15.6996,        15.4975,        15.1258
    595,         0.1484,       -48.7045,         0.0953,         0.0934,         0.0940,        13.3933,        14.3354,        14.8571
    596,         0.1412,       -43.2382,         0.0953,         0.0935,         0.0940,        13.5300,        14.1563,        14.4625
    597,         0.1342,       -33.9306,         0.0953,         0.0934,         0.0939,        12.9317,        13.7575,        14.2000
    598,         0.1570,       -42.8958,         0.0953,         0.0933,         0.0939,        12.8429,        13.5242,        13.8958
    599,         0.1376,       -49.3026,         0.0953,         0.0933,         0.0939,        13.3921,        13.6663,        13.7583
    600,         0.1369,       -53.9763,         0.0953,         0.0933,         0.0939,        14.7079,        14.2554,        13.8317
    601,         0.1166,       -57.4593,         0.0936,         0.0934,         0.0939,        15.8429,        14.8712,        14.0821
    602,         0.1275,       -60.3379,         0.0919,         0.0934,         0.0939,        16.5321,        15.3438,        14.4075
    603,         0.1076,       -62.2456,         0.0909,         0.0937,         0.0941,        16.9267,        15.7175,        14.7304
    604,         0.1293,       -64.4693,         0.0890,         0.0934,         0.0939,        15.8029,        15.3413,        14.8825
    605,         0.1168,       -68.2009,         0.0871,         0.0934,         0.0939,        14.8854,        14.8750,        14.7496
    606,         0.1242,       -71.0695,         0.0853,         0.0934,         0.0939,        14.8100,        14.7400,        14.5833
    607,         0.1311,       -73.8495,         0.0833,         0.0933,         0.0939,        15.7279,        15.1013,        14.5525
    608,         0.0939,       -76.4768,         0.0816,         0.0934,         0.0939,        16.2683,        15.4733,        14.7329
    609,         0.1120,       -79.4764,         0.0792,         0.0932,         0.0938,        13.7471,        14.3446,        14.6337
    610,         0.1128,       -82.9975,         0.0768,         0.0931,         0.0938,        13.4704,        14.0171,        14.2950
    611,         0.1033,       -86.2690,         0.0759,         0.0920,         0.0938,        15.5638,        14.8400,        14.2375
    612,         0.1115,       -88.3337,         0.0749,         0.0910,         0.0938,        15.4625,        14.9137,        14.3829
    613,         0.1080,       -90.6554,         0.0740,         0.0900,         0.0939,        15.4662,        14.9554,        14.4521
    614,         0.0869,       -90.9062,         0.0754,         0.0891,         0.0939,        14.5046,        14.5683,        14.4625
    615,         0.0821,       -91.5193,         0.0755,         0.0884,         0.0940,        12.7762,        13.6429,        14.1604
    616,         0.1067,       -92.2568,         0.0750,         0.0877,         0.0940,        13.0267,        13.6317,        13.9283
    617,         0.1079,       -93.6454,         0.0744,         0.0870,         0.0941,        11.1458,        12.6396,        13.5913
    618,         0.1104,       -95.1254,         0.0737,         0.0862,         0.0941,        11.2437,        12.4946,        13.2721
    619,         0.0842,       -97.2224,         0.0725,         0.0852,         0.0939,        11.3279,        12.2937,        12.9496
    620,         0.1115,       -99.5606,         0.0717,         0.0843,         0.0939,        13.4987,        13.2250,        12.9612
    621,         0.0417,      -103.9385,         0.0703,         0.0831,         0.0939,        13.0187,        13.1650,        13.1387
    622,         0.0444,      -109.3243,         0.0691,         0.0819,         0.0938,        10.4383,        11.9004,        12.9012
    623,         0.0455,      -114.2678,         0.0682,         0.0809,         0.0938,         8.6429,        10.9296,        12.4825
    624,         0.0493,      -118.3325,         0.0672,         0.0799,         0.0939,         8.6900,        10.6054,        11.9908
    625,         0.0422,      -122.7054,         0.0660,         0.0787,         0.0938,        10.3558,        11.2200,        11.8263
    626,         0.0358,      -125.8620,         0.0678,         0.0777,         0.0939,         9.0125,        10.6838,        11.7825
    627,         0.0295,      -125.4157,         0.0671,         0.0768,         0.0939,         5.7988,         8.9775,        11.2738
    628,         0.0531,      -127.6057,         0.0682,         0.0764,         0.0936,         9.2096,        10.1892,        10.9446
    629,         0.0328,      -126.2459,         0.0709,         0.0761,         0.0932,        10.0742,        10.6613,        11.0571
    630,         0.0271,      -120.1510,         0.0752,         0.0758,         0.0928,         7.2850,         9.3996,        10.9038
    631,         0.0203,      -114.4322,         0.0752,         0.0755,         0.0924,         7.5496,         9.3471,        10.6383
    632,         0.0324,      -116.9727,         0.0745,         0.0751,         0.0920,         4.5192,         7.8158,        10.2063
    633,         0.0474,      -121.4089,         0.0732,         0.0744,         0.0914,         6.3604,         8.3225,         9.8183
    634,         0.0316,      -125.5722,         0.0726,         0.0741,         0.0911,         5.0254,         7.6600,         9.5813
    635,         0.0300,      -128.3270,         0.0720,         0.0738,         0.0907,         4.6717,         7.3425,         9.3238
    636,         0.0370,      -131.0598,         0.0714,         0.0735,         0.0903,         4.7275,         7.1800,         9.0438
    637,         0.0336,      -133.5935,         0.0708,         0.0732,         0.0900,         6.9079,         8.0262,         8.9563
    638,         0.0310,      -136.4346,         0.0701,         0.0728,         0.0896,         6.9012,         8.1438,         9.1038
    639,         0.0334,      -139.7760,         0.0693,         0.0724,         0.0892,         7.1971,         8.2717,         9.1483
    640,         0.0271,      -143.6804,         0.0683,         0.0719,         0.0887,         8.0646,         8.7487,         9.2883
    641,         0.0292,      -147.7659,         0.0674,         0.0715,         0.0882,         5.5821,         7.5946,         9.1496
    642,         0.0345,      -151.4032,         0.0664,         0.0710,         0.0878,         6.9683,         8.0587,         8.9867
    643,         0.0157,      -153.1854,         0.0688,         0.0708,         0.0875,         7.1908,         8.3004,         9.1021
    644,         0.0155,      -141.3921,         0.0767,         0.0721,         0.0872,         4.3279,         6.8883,         8.8200
    645,         0.0150,      -130.7676,         0.0764,         0.0721,         0.0869,         3.9683,         6.4913,         8.3908
    646,         0.0264,      -132.8333,         0.0758,         0.0718,         0.0866,         2.4267,         5.5850,         7.9650
    647,         0.0184,      -129.4685,         0.0771,         0.0764,         0.0864,         4.4492,         6.2467,         7.6858
    648,         0.0165,      -120.1023,         0.0767,         0.0767,         0.0876,         4.4992,         6.2875,         7.6383
    649,         0.0193,      -118.0214,         0.0770,         0.0774,         0.0885,         4.4021,         6.1833,         7.5758
    650,         0.0136,      -114.3116,         0.0764,         0.0766,         0.0903,         3.8892,         5.9288,         7.4746
    651,         0.0146,      -115.5466,         0.0757,         0.0762,         0.0899,         1.4096,         4.6937,         7.1775
    652,         0.0289,      -118.8393,         0.0753,         0.0760,         0.0897,         4.3283,         5.7704,         6.9604
    653,         0.0210,      -120.3987,         0.0748,         0.0758,         0.0894,         4.3496,         5.8171,         6.9942
    654,         0.0164,      -122.4483,         0.0742,         0.0755,         0.0891,         3.6812,         5.5004,         6.9608
    655,         0.0183,      -125.2436,         0.0737,         0.0752,         0.0889,         6.8779,         6.9762,         7.1633
    656,         0.0115,      -125.2137,         0.0749,         0.0752,         0.0887,         6.5942,         6.9421,         7.3288
    657,         0.0114,      -116.1309,         0.0771,         0.0771,         0.0905,         7.5858,         7.5121,         7.5625
    658,         0.0133,      -105.3865,         0.0765,         0.0781,         0.0931,         7.6825,         7.7171,         7.7917
    659,         0.0146,      -105.3058,         0.0762,         0.0771,         0.0938,         5.1450,         6.5750,         7.7033
    660,         0.0195,      -106.0079,         0.0762,         0.0766,         0.0939,         7.0675,         7.3412,         7.6642
    661,         0.0143,      -107.2846,         0.0758,         0.0764,         0.0937,         8.0396,         7.8983,         7.8625
    662,         0.0122,       -99.4770,         0.0767,         0.0840,         0.0939,         7.9688,         7.9471,         8.0029
    663,         0.0197,       -94.3059,         0.0766,         0.0840,         0.0942,         8.3321,         8.1942,         8.1379
    664,         0.0178,       -92.2018,         0.0767,         0.0877,         0.0944,         4.8413,         6.6896,         8.0129
    665,         0.0231,       -89.8987,         0.0766,         0.0876,         0.0944,         3.4367,         5.8100,         7.5492
    666,         0.0324,       -90.0465,         0.0766,         0.0876,         0.0944,         2.2837,         5.0621,         7.0942
    667,         0.0447,       -90.1988,         0.0765,         0.0873,         0.0945,         2.7538,         5.0354,         6.7258
    668,         0.0330,       -87.6765,         0.0767,         0.0913,         0.0945,         3.2054,         5.1300,         6.5567
    669,         0.0347,       -85.8389,         0.0762,         0.0909,         0.0945,         1.7221,         4.3692,         6.3013
    670,         0.0290,       -87.0107,         0.0758,         0.0904,         0.0944,         0.0429,         3.4192,         5.9129
    671,         0.0301,       -87.8746,         0.0755,         0.0901,         0.0944,         1.6050,         3.8608,         5.6021
    672,         0.0261,       -88.8271,         0.0751,         0.0897,         0.0944,         1.2004,         3.6063,         5.4071
    673,         0.0366,       -89.4710,         0.0750,         0.0894,         0.0945,         1.6167,         3.6937,         5.2725
    674,         0.0221,       -89.9949,         0.0748,         0.0891,         0.0945,        -0.1512,         2.8371,         5.0525
    675,         0.0302,       -90.6151,         0.0745,         0.0888,         0.0945,         0.3900,         2.8842,         4.8292
    676,         0.0154,       -84.0113,         0.0778,         0.0925,         0.0946,         1.3850,         3.2058,         4.6688
    677,         0.0305,       -81.9739,         0.0767,         0.0936,         0.0946,         2.0054,         3.4308,         4.5846
    678,         0.0380,       -82.2143,         0.0765,         0.0934,         0.0946,         2.8946,         3.8338,         4.6588
    679,         0.0174,       -82.8816,         0.0762,         0.0931,         0.0946,         2.7092,         3.8421,         4.7658
    680,         0.0157,       -59.1803,         0.0953,         0.0935,         0.0946,         2.7192,         3.7771,         4.7079
    681,         0.0244,       -18.1010,         0.0953,         0.0939,         0.0946,         2.9467,         3.8829,         4.6267
    682,         0.0208,       -26.5133,         0.0953,         0.0941,         0.0946,         1.0104,         2.9817,         4.4787
    683,         0.0185,       -30.3767,         0.0953,         0.0942,         0.0946,         0.6142,         2.6704,         4.2404
    684,         0.0179,       -32.9045,         0.0953,         0.0942,         0.0946,         0.8696,         2.6754,         4.0671
    685,         0.0198,       -37.2258,         0.0953,         0.0942,         0.0945,        -0.0208,         2.2383,         3.9062
    686,         0.0277,       -41.5413,         0.0953,         0.0941,         0.0945,        -0.7917,         1.7629,         3.6508
    687,         0.0330,       -44.7842,         0.0953,         0.0942,         0.0945,         0.1583,         1.9988,         3.4775
    688,         0.0361,       -46.8115,         0.0953,         0.0942,         0.0945,         0.7312,         2.1583,         3.3604
    689,         0.0347,       -48.3425,         0.0953,         0.0943,         0.0945,         0.8063,         2.1354,         3.2513
    690,         0.0162,       -49.2230,         0.0953,         0.0943,         0.0946,         0.3571,         1.9121,         3.1525
    691,         0.0241,       -50.1309,         0.0953,         0.0943,         0.0946,         0.3150,         1.8646,         3.1104
    692,         0.0116,       -50.4813,         0.0953,         0.0944,         0.0946,         0.4950,         1.8938,         3.0379
    693,         0.0152,       -51.1547,         0.0948,         0.0943,         0.0946,         0.2729,         1.7425,         2.9200
    694,         0.0200,       -52.4526,         0.0943,         0.0943,         0.0946,        -0.4400,         1.4008,         2.8104
    695,         0.0214,       -53.5834,         0.0937,         0.0943,         0.0946,         0.2508,         1.6387,         2.7858
    696,         0.0230,       -54.8117,         0.0931,         0.0943,         0.0946,        -0.5929,         1.2463,         2.6550
    697,         0.0219,       -56.0479,         0.0926,         0.0943,         0.0946,         0.0479,         1.4583,         2.6283
    698,         0.0219,       -57.1460,         0.0920,         0.0943,         0.0946,        -0.1287,         1.3425,         2.5304
    699,         0.0170,       -58.1379,         0.0914,         0.0942,         0.0946,         0.0246,         1.3671,         2.4771
    700,         0.0254,       -59.2311,         0.0909,         0.0943,         0.0946,         0.0867,         1.3650,         2.4350
    701,         0.0187,       -56.4833,         0.0953,         0.0944,         0.0946,         0.4454,         1.4996,         2.4246
    702,         0.0100,       -45.3212,         0.0953,         0.0945,         0.0947,         0.5646,         1.5313,         2.3971
    703,         0.0103,       -43.4537,         0.0953,         0.0945,         0.0947,         0.5833,         1.5292,         2.3725
    704,         0.0100,       -44.9108,         0.0953,         0.0944,         0.0946,        -1.1779,         0.7767,         2.1996
    705,         0.0191,       -47.1220,         0.0953,         0.0943,         0.0946,        -1.3754,         0.6117,         2.0979
    706,         0.0127,       -49.1237,         0.0953,         0.0943,         0.0946,        -0.3483,         0.9550,         2.0717
    707,         0.0117,       -50.3336,         0.0953,         0.0943,         0.0946,        -1.2650,         0.5563,         1.9263
    708,         0.0216,       -51.5452,         0.0948,         0.0943,         0.0946,        -0.9879,         0.5904,         1.8533
    709,         0.0120,       -52.4348,         0.0943,         0.0943,         0.0946,        -0.4363,         0.7412,         1.7796
    710,         0.0194,       -53.4251,         0.0938,         0.0943,         0.0946,        -1.0500,         0.4267,         1.6088
    711,         0.0113,       -54.6082,         0.0932,         0.0943,         0.0946,        -0.7892,         0.4896,         1.5700
